x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2017-12-28,4.895,5.2325,5.545,5.845,6.055,6.32,6.47,6.615,6.75,6.88,None
,2017-12-29,4.893,5.2175,5.5275,5.8075,6.0475,6.27,6.46,6.678,6.86,7.005,None
,2018-01-02,5.2275,5.5375,5.825,6.075,6.295,6.52,6.685,6.86,7.005,None,None
,2018-01-03,5.2375,5.55,5.84,6.075,6.315,6.538,6.705,6.875,7.02,None,None
,2018-01-04,5.2425,5.56,5.85,6.105,6.335,6.575,6.725,6.895,7.045,None,None
,2018-01-05,5.24,5.565,5.86,6.115,6.35,6.557,6.735,6.91,7.065,None,None
,2018-01-08,5.275,5.615,5.875,6.135,6.365,6.59,6.755,6.93,7.09,None,None
,2018-01-09,5.28,5.62,5.9675,6.22,6.415,6.59,6.765,6.935,7.095,None,None
,2018-01-10,5.27,5.61,5.9575,6.205,6.4,6.57,6.75,6.935,7.11,None,None
,2018-01-11,5.275,5.62,5.97,6.225,6.42,6.595,6.77,6.93,7.11,None,None
,2018-01-12,5.285,5.63,5.99,6.25,6.45,6.63,6.795,6.95,7.135,None,None
,2018-01-15,5.285,5.63,5.99,6.25,6.45,6.63,6.795,6.97,7.16,None,None
,2018-01-16,5.285,5.625,5.98,6.24,6.435,6.618,6.785,6.97,7.16,None,None
,2018-01-17,5.29,5.645,6.005,6.27,6.47,6.665,6.815,6.965,7.15,None,None
,2018-01-18,5.28,5.635,6.005,6.27,6.47,6.66,6.815,6.995,7.185,None,None
,2018-01-19,5.2875,5.6475,6.005,6.275,6.475,6.67,6.82,6.99,7.18,None,None
,2018-01-22,5.2875,5.6475,6.005,6.275,6.475,6.67,6.82,7.005,7.195,None,None
,2018-01-23,5.2875,5.6475,6.005,6.275,6.475,6.67,6.82,7.01,7.225,None,None
,2018-01-24,5.2875,5.6475,6.005,6.275,6.475,6.67,6.82,7.01,7.235,None,None
,2018-01-25,5.2875,5.6475,6.005,6.275,6.475,6.67,6.82,7,7.235,None,None
,2018-01-26,5.2875,5.6475,6.005,6.3125,6.528,6.75,6.878,7.02,7.255,None,None
,2018-01-29,5.2875,5.6475,6.005,6.3125,6.528,6.75,6.878,7.055,7.3,None,None
,2018-01-30,5.2875,5.6475,6.005,6.3125,6.528,6.75,6.878,7.065,7.3,None,None
,2018-01-31,5.285,5.62,5.96,6.28,6.493,6.695,6.86,7.03,7.255,None,None
,2018-02-01,5.285,5.605,5.97,6.29,6.505,6.707,6.87,7.03,7.255,None,None
,2018-02-02,5.26,5.625,5.945,6.255,6.465,6.64,6.828,7.03,7.19,None,None
,2018-02-05,5.2825,5.5375,5.85,6.095,6.32,6.53,6.75,6.955,7.1,None,None
,2018-02-06,5.295,5.5575,5.8175,6.045,6.245,6.432,6.585,6.86,7.005,None,None
,2018-02-07,5.3,5.5625,5.855,6.105,6.31,6.488,6.66,6.76,6.905,None,None
,2018-02-08,5.3025,5.54,5.7825,6.0225,6.233,6.405,6.56,6.81,6.985,None,None
,2018-02-09,5.295,5.575,5.82,6.0375,6.245,6.43,6.585,6.665,6.82,None,None
,2018-02-12,5.305,5.57,5.825,6.0475,6.27,6.475,6.672,6.765,6.955,None,None
,2018-02-13,5.315,5.57,5.82,6.0525,6.285,6.478,6.665,6.835,7.01,None,None
,2018-02-14,5.325,5.585,5.845,6.09,6.315,6.535,6.707,6.84,7.02,None,None
,2018-02-15,5.345,5.635,5.92,6.1425,6.353,6.565,6.75,6.885,7.07,None,None
,2018-02-16,5.375,5.665,5.925,6.17,6.37,6.575,6.76,6.93,7.115,None,None
,2018-02-19,5.375,5.665,5.925,6.17,6.37,6.575,6.76,6.935,7.12,None,None
,2018-02-20,5.38,5.6775,5.92,6.165,6.36,6.565,6.755,6.935,7.12,None,None
,2018-02-21,5.385,5.69,5.935,6.175,6.399,6.607,6.79,6.93,7.11,None,None
,2018-02-22,5.375,5.6975,5.99,6.2275,6.435,6.6,6.775,6.915,7.09,None,None
,2018-02-23,5.38,5.7025,6,6.2375,6.45,6.615,6.785,6.925,7.1,None,None
,2018-02-26,5.39,5.73,6.0325,6.295,6.505,6.688,6.835,6.975,7.16,None,None
,2018-02-27,5.39,5.7375,6.0825,6.3475,6.55,6.715,6.888,7.015,7.205,None,None
,2018-02-28,5.3875,5.725,6.055,6.32,6.53,6.69,6.87,7.015,7.16,None,None
,2018-03-01,5.3875,5.725,6.055,6.32,6.53,6.69,6.87,6.98,7.12,None,None
,2018-03-02,5.365,5.68,5.99,6.235,6.435,6.595,6.745,6.935,7.065,None,None
,2018-03-05,5.3775,5.755,6.0275,6.2825,6.49,6.665,6.793,6.92,7.08,None,None
,2018-03-06,5.385,5.71,6.04,6.295,6.505,6.685,6.805,6.955,7.125,None,None
,2018-03-07,5.395,5.715,6.04,6.2775,6.51,6.68,6.815,6.96,7.13,None,None
,2018-03-08,5.3925,5.725,6.05,6.3075,6.515,6.697,6.828,6.98,7.15,None,None
,2018-03-09,5.39,5.72,6.07,6.36,6.555,6.735,6.895,6.995,7.165,None,None
,2018-03-12,5.39,5.74,6.09,6.395,6.595,6.78,6.94,7.06,7.225,None,None
,2018-03-13,5.395,5.735,6.085,6.385,6.585,6.765,6.93,7.1,7.24,None,None
,2018-03-14,5.39,5.73,6.07,6.365,6.568,6.74,6.91,7.08,7.22,None,None
,2018-03-15,5.39,5.72,6.06,6.335,6.545,6.722,6.9,7.06,7.195,None,None
,2018-03-16,5.38,5.775,6.13,6.415,6.625,6.803,6.975,7.06,7.195,None,None
,2018-03-19,5.365,5.74,6.09,6.3575,6.565,6.715,6.915,7.125,7.27,None,None
,2018-03-20,5.38,5.75,6.1,6.37,6.58,6.74,6.93,7.08,7.215,None,None
,2018-03-21,5.375,5.7575,6.105,6.375,6.58,6.745,6.935,7.085,7.215,None,None
,2018-03-22,5.3625,5.73,6.065,6.32,6.522,6.665,6.88,7.08,7.215,None,None
,2018-03-23,5.365,5.715,6.03,6.28,6.48,6.64,6.79,6.995,7.115,None,None
,2018-03-26,5.38,5.7325,6.035,6.2825,6.485,6.647,6.795,6.88,7.02,None,None
,2018-03-27,5.3775,5.74,6.0475,6.3125,6.513,6.675,6.843,6.96,7.115,None,None
,2018-03-28,5.365,5.705,6.015,6.27,6.465,6.62,6.77,6.92,7.07,None,None
,2018-03-29,5.375,5.725,6.04,6.3025,6.5,6.665,6.822,6.905,7.06,None,None
,2018-03-30,5.375,5.725,6.04,6.3025,6.5,6.665,6.822,6.98,7.14,None,None
,2018-04-02,5.375,5.6975,5.985,6.23,6.415,6.565,6.72,6.98,7.14,None,None
,2018-04-03,5.375,5.715,6,6.255,6.44,6.6,6.755,6.895,7.055,None,None
,2018-04-04,5.375,5.735,6.03,6.2775,6.475,6.66,6.797,6.935,7.1,None,None
,2018-04-05,5.375,5.735,6.03,6.2875,6.51,6.71,6.84,6.98,7.15,None,None
,2018-04-06,5.375,5.71,5.99,6.2425,6.44,6.613,6.795,7.005,7.175,None,None
,2018-04-09,5.385,5.735,6.03,6.29,6.5,6.69,6.85,6.95,7.09,None,None
,2018-04-10,5.385,5.745,6.04,6.305,6.515,6.715,6.868,6.96,7.1,None,None
,2018-04-11,5.39,5.72,6.03,6.28,6.49,6.653,6.815,7.035,7.19,None,None
,2018-04-12,5.395,5.7275,6.045,6.3,6.51,6.675,6.835,6.97,7.135,None,None
,2018-04-13,5.385,5.73,6.04,6.295,6.505,6.672,6.83,6.995,7.165,None,None
,2018-04-16,5.395,5.74,6.055,6.315,6.53,6.7,6.87,6.99,7.155,None,None
,2018-04-17,5.39,5.7475,6.07,6.34,6.555,6.74,6.895,7.035,7.205,None,None
,2018-04-18,5.395,5.75,6.065,6.35,6.57,6.745,6.895,7.065,7.245,None,None
,2018-04-19,5.385,5.6775,5.9475,6.175,6.405,6.597,6.765,7.08,7.245,None,None
,2018-04-20,5.3925,5.75,5.9575,6.225,6.453,6.61,6.81,7,7.145,None,None
,2018-04-23,5.405,5.7,5.955,6.2,6.415,6.58,6.76,6.935,7.1,None,None
,2018-04-24,5.41,5.6975,5.9475,6.1625,6.347,6.52,6.703,6.935,7.1,None,None
,2018-04-25,5.415,5.695,5.94,6.14,6.33,6.53,6.71,6.88,7.05,None,None
,2018-04-26,5.42,5.7225,5.9475,6.16,6.355,6.555,6.71,6.885,7.05,None,None
,2018-04-27,5.42,5.71,5.945,6.1525,6.355,6.55,6.722,6.9,7.07,None,None
,2018-04-30,5.415,5.71,5.935,6.14,6.335,6.525,6.71,6.9,7.075,None,None
,2018-05-01,5.415,5.705,5.925,6.13,6.315,6.505,6.68,6.88,7.05,None,None
,2018-05-02,5.415,5.7,5.925,6.135,6.32,6.495,6.688,6.88,7.055,None,None
,2018-05-03,5.405,5.6925,5.89,6.1,6.29,6.465,6.635,6.86,7.03,None,None
,2018-05-04,5.42,5.69,5.925,6.105,6.28,6.5,6.675,6.835,7.02,None,None
,2018-05-07,5.415,5.685,5.925,6.115,6.295,6.52,6.705,6.825,7.045,None,None
,2018-05-08,5.41,5.695,5.9175,6.105,6.28,6.485,6.695,6.835,7.055,None,None
,2018-05-09,5.415,5.69,5.935,6.115,6.285,6.52,6.715,6.835,7.055,None,None
,2018-05-10,5.41,5.6825,5.915,6.1175,6.3,6.54,6.743,6.885,7.115,None,None
,2018-05-11,5.41,5.68,5.92,6.125,6.297,6.53,6.745,6.915,7.15,None,None
,2018-05-14,5.415,5.68,5.925,6.135,6.305,6.53,6.753,6.92,7.155,None,None
,2018-05-15,5.3825,5.6675,5.905,6.11,6.28,6.497,6.73,6.925,7.16,None,None
,2018-05-16,5.395,5.66,5.91,6.115,6.295,6.51,6.735,6.905,7.135,None,None
,2018-05-17,5.3825,5.66,5.915,6.135,6.34,6.54,6.76,6.915,7.15,None,None
,2018-05-18,5.3825,5.66,5.915,6.135,6.34,6.54,6.76,6.965,7.15,None,None
,2018-05-21,5.3825,5.67,5.9375,6.16,6.36,6.565,6.78,6.965,7.15,None,None
,2018-05-22,5.375,5.665,5.91,6.17,6.37,6.575,6.785,6.98,7.17,None,None
,2018-05-23,5.37,5.6625,5.9025,6.13,6.33,6.53,6.75,6.975,7.16,None,None
,2018-05-24,5.3625,5.66,5.9,6.14,6.35,6.56,6.775,6.965,7.15,None,None
,2018-05-25,5.37,5.655,5.895,6.125,6.335,6.545,6.765,6.975,7.16,None,None
,2018-05-28,5.37,5.655,5.895,6.125,6.335,6.545,6.765,6.97,7.155,None,None
,2018-05-29,5.355,5.635,5.87,6.095,6.295,6.49,6.73,6.97,7.155,None,None
,2018-05-30,5.365,5.66,5.905,6.14,6.35,6.56,6.775,6.93,7.11,None,None
,2018-05-31,5.3625,5.65,5.885,6.115,6.325,6.525,6.75,6.975,7.16,None,None
,2018-06-01,5.3575,5.6675,5.9125,6.145,6.347,6.557,6.772,6.955,7.135,None,None
,2018-06-04,5.3575,5.65,5.91,6.16,6.37,6.585,6.795,6.975,7.17,None,None
,2018-06-05,5.355,5.65,5.915,6.165,6.375,6.595,6.8,7,7.19,None,None
,2018-06-06,5.36,5.645,5.925,6.18,6.4,6.615,6.815,7.005,7.195,None,None
,2018-06-07,5.355,5.65,5.93,6.1825,6.405,6.62,6.818,7.03,7.255,None,None
,2018-06-08,5.3575,5.665,5.945,6.19,6.415,6.635,6.825,7.03,7.255,None,None
,2018-06-11,5.3575,5.665,5.955,6.2025,6.43,6.655,6.848,7.04,7.265,None,None
,2018-06-12,5.365,5.6675,5.95,6.2,6.42,6.645,6.855,7.04,7.225,None,None
,2018-06-13,5.365,5.66,5.95,6.18,6.425,6.65,6.855,7.045,7.23,None,None
,2018-06-14,5.3675,5.66,5.95,6.18,6.425,6.645,6.855,7.03,7.215,None,None
,2018-06-15,5.375,5.67,5.96,6.19,6.435,6.655,6.865,7.04,7.225,None,None
,2018-06-18,5.375,5.665,5.955,6.185,6.43,6.65,6.86,7.04,7.225,None,None
,2018-06-19,5.365,5.665,5.95,6.175,6.415,6.63,6.85,7.035,7.22,None,None
,2018-06-20,5.37,5.665,5.955,6.175,6.42,6.64,6.85,7.02,7.205,None,None
,2018-06-21,5.365,5.65,5.935,6.16,6.4,6.61,6.835,7.025,7.21,None,None
,2018-06-22,5.365,5.65,5.94,6.16,6.4,6.615,6.835,7.005,7.185,None,None
,2018-06-25,5.365,5.645,5.91,6.125,6.36,6.56,6.8,7.005,7.19,None,None
,2018-06-26,5.375,5.64,5.915,6.155,6.345,6.51,6.695,6.965,7.14,None,None
,2018-06-27,5.385,5.64,5.9,6.135,6.32,6.475,6.67,6.87,7.065,None,None
,2018-06-28,5.395,5.655,5.91,6.15,6.335,6.495,6.685,6.845,7.035,None,None
,2018-06-29,5.395,5.65,5.91,6.125,6.3,6.475,6.67,6.86,7.055,None,None
,2018-07-02,5.395,5.65,5.915,6.13,6.305,6.485,6.675,6.845,7.04,None,None
,2018-07-03,5.395,5.65,5.91,6.12,6.295,6.465,6.665,6.85,7.05,None,None
,2018-07-04,5.395,5.65,5.91,6.12,6.295,6.465,6.665,6.84,7.035,None,None
,2018-07-05,5.385,5.655,5.925,6.13,6.32,6.5,6.685,6.84,7.035,None,None
,2018-07-06,5.39,5.655,5.925,6.165,6.32,6.5,6.685,6.865,7.06,None,None
,2018-07-09,5.385,5.68,5.965,6.165,6.375,6.575,6.74,6.865,7.06,None,None
,2018-07-10,5.385,5.7,5.97,6.2,6.39,6.595,6.75,6.925,7.13,None,None
,2018-07-11,5.385,5.695,5.955,6.18,6.365,6.56,6.73,6.935,7.145,None,None
,2018-07-12,5.39,5.71,5.975,6.205,6.395,6.6,6.755,6.91,7.115,None,None
,2018-07-13,5.4,5.725,5.975,6.2,6.4,6.605,6.76,6.94,7.15,None,None
,2018-07-16,5.4,5.73,5.975,6.195,6.395,6.6,6.755,6.945,7.155,None,None
,2018-07-17,5.4,5.725,5.975,6.195,6.41,6.615,6.765,6.94,7.15,None,None
,2018-07-18,5.4,5.725,5.98,6.205,6.415,6.625,6.775,6.955,7.165,None,None
,2018-07-19,5.4,5.725,5.965,6.185,6.4,6.61,6.76,6.96,7.175,None,None
,2018-07-20,5.4,5.705,5.965,6.185,6.4,6.605,6.76,6.95,7.16,None,None
,2018-07-23,5.4,5.7,5.965,6.19,6.405,6.61,6.765,6.945,7.155,None,None
,2018-07-24,5.395,5.685,5.975,6.2,6.42,6.63,6.775,6.95,7.16,None,None
,2018-07-25,5.395,5.69,5.98,6.205,6.425,6.64,6.805,6.965,7.18,None,None
,2018-07-26,5.395,5.69,5.975,6.2,6.415,6.635,6.8,6.995,7.21,None,None
,2018-07-27,5.395,5.68,5.96,6.175,6.395,6.605,6.775,6.985,7.205,None,None
,2018-07-30,5.395,5.67,5.96,6.16,6.375,6.575,6.76,6.965,7.18,None,None
,2018-07-31,5.395,5.68,5.96,6.19,6.4,6.595,6.785,6.945,7.155,None,None
,2018-08-01,5.39,5.675,5.955,6.185,6.395,6.59,6.78,6.96,7.145,None,None
,2018-08-02,5.395,5.675,5.965,6.2,6.41,6.61,6.795,6.955,7.14,None,None
,2018-08-03,5.395,5.675,5.975,6.215,6.425,6.635,6.81,6.97,7.155,None,None
,2018-08-06,5.4,5.68,5.985,6.225,6.44,6.65,6.82,6.985,7.175,None,None
,2018-08-07,5.405,5.69,5.99,6.235,6.45,6.665,6.83,7,7.19,None,None
,2018-08-08,5.385,5.69,5.99,6.235,6.45,6.665,6.83,7.01,7.2,None,None
,2018-08-09,5.4,5.665,5.97,6.21,6.415,6.6,6.795,7.01,7.2,None,None
,2018-08-10,5.405,5.65,5.905,6.13,6.32,6.505,6.705,6.975,7.165,None,None
,2018-08-13,5.4,5.65,5.895,6.115,6.31,6.485,6.69,6.88,7.07,None,None
,2018-08-14,5.405,5.66,5.915,6.155,6.35,6.535,6.73,6.87,7.055,None,None
,2018-08-15,5.4,5.65,5.905,6.13,6.325,6.5,6.705,6.91,7.095,None,None
,2018-08-16,5.405,5.66,5.94,6.18,6.375,6.565,6.76,6.885,7.065,None,None
,2018-08-17,5.4,5.665,5.945,6.195,6.41,6.6,6.79,6.945,7.13,None,None
,2018-08-20,5.4,5.665,5.95,6.205,6.42,6.61,6.8,6.975,7.16,None,None
,2018-08-21,5.4,5.67,5.965,6.21,6.425,6.62,6.805,6.985,7.17,None,None
,2018-08-22,5.4,5.67,5.945,6.205,6.42,6.62,6.805,6.99,7.18,None,None
,2018-08-23,5.4,5.68,5.93,6.2,6.41,6.605,6.8,6.99,7.18,None,None
,2018-08-24,5.4,5.68,5.935,6.22,6.43,6.63,6.815,6.975,7.16,None,None
,2018-08-27,5.41,5.69,5.975,6.225,6.455,6.665,6.84,6.995,7.185,None,None
,2018-08-28,5.41,5.69,5.97,6.22,6.45,6.64,6.835,7.01,7.195,None,None
,2018-08-29,5.41,5.69,5.965,6.215,6.45,6.665,6.85,7.01,7.195,None,None
,2018-08-30,5.41,5.68,5.95,6.205,6.435,6.645,6.84,7.03,7.22,None,None
,2018-08-31,5.41,5.68,5.95,6.205,6.435,6.645,6.84,7.02,7.205,None,None
,2018-09-03,5.41,5.68,5.95,6.205,6.435,6.645,6.84,7.02,7.205,None,None
,2018-09-04,5.41,5.68,5.95,6.2,6.43,6.635,6.835,7.02,7.205,None,None
,2018-09-05,5.405,5.68,5.94,6.19,6.42,6.625,6.825,7.015,7.195,None,None
,2018-09-06,5.405,5.675,5.935,6.18,6.405,6.61,6.815,7.005,7.185,None,None
,2018-09-07,5.405,5.67,5.915,6.17,6.4,6.6,6.805,6.99,7.175,None,None
,2018-09-10,5.405,5.67,5.925,6.175,6.405,6.605,6.81,6.985,7.165,None,None
,2018-09-11,5.405,5.68,5.935,6.18,6.415,6.62,6.82,6.99,7.17,None,None
,2018-09-12,5.41,5.675,5.93,6.185,6.415,6.62,6.82,7,7.185,None,None
,2018-09-13,5.415,5.7,5.965,6.215,6.445,6.655,6.85,7,7.185,None,None
,2018-09-14,5.41,5.695,5.975,6.215,6.445,6.66,6.85,7.04,7.225,None,None
,2018-09-17,5.405,5.695,5.95,6.2,6.43,6.635,6.835,7.02,7.22,None,None
,2018-09-18,5.405,5.7,5.95,6.2,6.43,6.635,6.835,7.005,7.195,None,None
,2018-09-19,5.41,5.7,5.965,6.22,6.44,6.665,6.855,7.005,7.195,None,None
,2018-09-20,5.415,5.695,5.975,6.245,6.48,6.7,6.88,7.025,7.22,None,None
,2018-09-21,5.42,5.695,5.975,6.25,6.48,6.705,6.885,7.055,7.255,None,None
,2018-09-24,5.42,5.69,5.97,6.24,6.47,6.69,6.875,7.055,7.26,None,None
,2018-09-25,5.415,5.705,5.98,6.235,6.465,6.685,6.87,7.045,7.245,None,None
,2018-09-26,5.415,5.7,5.98,6.225,6.455,6.67,6.86,7.04,7.24,None,None
,2018-09-27,5.415,5.7,5.98,6.23,6.46,6.68,6.865,7.03,7.225,None,None
,2018-09-28,5.415,5.7,5.98,6.23,6.46,6.68,6.865,7.035,7.235,None,None
,2018-10-01,5.41,5.69,5.965,6.23,6.455,6.685,6.87,7.035,7.235,None,None
,2018-10-02,5.41,5.705,5.97,6.23,6.46,6.685,6.87,7.05,7.24,None,None
,2018-10-03,5.41,5.7,5.96,6.215,6.46,6.685,6.87,7.05,7.24,None,None
,2018-10-04,5.41,5.69,5.94,6.185,6.435,6.65,6.845,7.05,7.24,None,None
,2018-10-05,5.405,5.685,5.93,6.17,6.4,6.625,6.83,7.025,7.21,None,None
,2018-10-08,5.415,5.695,5.915,6.17,6.43,6.645,6.85,7.005,7.185,None,None
,2018-10-09,5.415,5.695,5.925,6.175,6.395,6.62,6.845,7.02,7.205,None,None
,2018-10-10,5.405,5.69,5.925,6.105,6.285,6.47,6.695,7.02,7.2,None,None
,2018-10-11,5.4,5.7,5.84,6.035,6.24,6.425,6.66,6.91,7.07,None,None
,2018-10-12,5.41,5.705,5.855,6.05,6.28,6.41,6.695,6.855,7.06,None,None
,2018-10-15,5.405,5.69,5.855,6.04,6.26,6.445,6.67,6.895,7.105,None,None
,2018-10-16,5.42,5.71,5.905,6.085,6.32,6.565,6.76,6.875,7.08,None,None
,2018-10-17,5.42,5.705,5.925,6.105,6.35,6.555,6.755,6.965,7.185,None,None
,2018-10-18,5.41,5.7,5.895,6.065,6.31,6.505,6.725,6.96,7.175,None,None
,2018-10-19,5.41,5.69,5.89,6.065,6.31,6.505,6.725,6.925,7.135,None,None
,2018-10-22,5.41,5.69,5.905,6.09,6.275,6.465,6.67,6.925,7.135,None,None
,2018-10-23,5.41,5.675,5.895,6.08,6.265,6.465,6.67,6.87,7.09,None,None
,2018-10-24,5.405,5.65,5.8,5.99,6.175,6.315,6.54,6.845,7.04,None,None
,2018-10-25,5.415,5.685,5.9,6.08,6.26,6.415,6.595,6.705,6.885,None,None
,2018-10-26,5.41,5.655,5.865,6.03,6.19,6.34,6.525,6.795,6.995,None,None
,2018-10-29,5.41,5.645,5.845,6.01,6.17,6.345,6.505,6.68,6.84,None,None
,2018-10-30,5.42,5.675,5.875,6.055,6.215,6.41,6.57,6.66,6.82,None,None
,2018-10-31,5.415,5.71,5.9,6.085,6.25,6.415,6.6,6.73,6.905,None,None
,2018-11-01,5.415,5.705,5.92,6.115,6.285,6.46,6.63,6.76,6.945,None,None
,2018-11-02,5.41,5.68,5.91,6.1,6.265,6.43,6.615,6.795,6.985,None,None
,2018-11-05,5.41,5.665,5.9,6.11,6.27,6.43,6.6,6.775,6.96,None,None
,2018-11-06,5.415,5.675,5.915,6.13,6.29,6.455,6.62,6.765,6.955,None,None
,2018-11-07,5.415,5.7,5.96,6.175,6.35,6.53,6.685,6.785,6.975,None,None
,2018-11-08,5.41,5.705,5.955,6.17,6.35,6.52,6.68,6.855,7.035,None,None
,2018-11-09,5.41,5.695,5.935,6.14,6.325,6.48,6.65,6.85,7.03,None,None
,2018-11-12,5.405,5.69,5.895,6.09,6.27,6.395,6.59,6.82,6.995,None,None
,2018-11-13,5.405,5.69,5.895,6.095,6.27,6.435,6.59,6.755,6.92,None,None
,2018-11-14,5.4,5.68,5.88,6.075,6.25,6.405,6.565,6.75,6.92,None,None
,2018-11-15,5.42,5.685,5.885,6.1,6.28,6.445,6.59,6.725,6.885,None,None
,2018-11-16,5.415,5.69,5.88,6.055,6.225,6.4,6.6,6.755,6.92,None,None
,2018-11-19,5.405,5.685,5.865,6.02,6.19,6.37,6.57,6.765,6.95,None,None
,2018-11-20,5.41,5.65,5.815,5.975,6.14,6.31,6.505,6.73,6.91,None,None
,2018-11-21,5.41,5.66,5.81,5.975,6.14,6.32,6.51,6.675,6.845,None,None
,2018-11-22,5.41,5.66,5.81,5.975,6.14,6.32,6.51,6.68,6.85,None,None
,2018-11-23,5.405,5.65,5.805,5.955,6.12,6.295,6.49,6.68,6.85,None,None
,2018-11-26,5.415,5.67,5.845,6.01,6.175,6.355,6.54,6.66,6.825,None,None
,2018-11-27,5.415,5.675,5.84,6.01,6.155,6.325,6.53,6.695,6.865,None,None
,2018-11-28,5.41,5.68,5.885,6.065,6.21,6.43,6.595,6.705,6.875,None,None
,2018-11-29,5.405,5.67,5.845,6.01,6.185,6.365,6.555,6.78,6.98,None,None
,2018-11-30,5.41,5.675,5.86,6.035,6.205,6.41,6.57,6.74,6.935,None,None
,2018-12-03,5.42,5.695,5.885,6.075,6.22,6.435,6.61,6.755,6.96,None,None
,2018-12-04,5.415,5.67,5.83,5.98,6.115,6.295,6.515,6.77,6.985,None,None
,2018-12-05,5.415,5.67,5.83,5.98,6.115,6.295,6.515,6.665,6.865,None,None
,2018-12-06,5.415,5.685,5.79,5.945,6.09,6.295,6.465,6.665,6.865,None,None
,2018-12-07,5.41,5.66,5.775,5.905,6.055,6.2,6.4,6.655,6.855,None,None
,2018-12-10,5.41,5.665,5.79,5.925,6.055,6.2,6.4,6.585,6.77,None,None
,2018-12-11,5.41,5.675,5.83,5.97,6.12,6.265,6.445,6.585,6.775,None,None
,2018-12-12,5.405,5.665,5.84,5.985,6.135,6.285,6.46,6.595,6.765,None,None
,2018-12-13,5.405,5.665,5.84,5.985,6.135,6.285,6.46,6.61,6.78,None,None
,2018-12-14,5.405,5.665,5.84,5.895,6.045,6.195,6.37,6.61,6.78,None,None
,2018-12-17,5.415,5.64,5.735,5.86,5.995,6.125,6.305,6.52,6.69,None,None
,2018-12-18,5.41,5.64,5.75,5.86,6.005,6.125,6.305,6.47,6.62,6.79,6.95
,2018-12-19,5.395,5.655,5.715,5.82,5.94,6.06,6.24,6.39,6.545,6.71,6.875
,2018-12-20,5.4,5.65,5.775,5.89,5.99,6.065,6.195,6.28,6.38,6.475,6.595
,2018-12-21,5.408,5.64,5.73,5.825,5.915,5.995,6.135,6.215,6.315,6.43,6.53
,2018-12-24,5.66,5.685,5.77,5.855,5.945,6.045,6.14,6.21,6.295,6.295,6.39
,2018-12-25,5.66,5.685,5.77,5.855,5.945,6.045,6.14,6.21,6.295,6.295,6.39
,2018-12-26,5.67,5.685,5.77,5.855,5.945,6.045,6.14,6.21,6.295,6.295,6.39
,2018-12-27,5.67,5.685,5.77,5.765,5.855,5.955,6.05,6.12,6.205,6.205,6.3
,2018-12-28,5.67,5.665,5.73,5.75,5.84,5.94,6.035,6.105,6.19,6.19,6.285
,2018-12-31,5.66,5.65,5.69,5.75,5.795,5.885,5.955,6.07,6.185,6.185,6.28
,2019-01-01,5.66,5.65,5.69,5.75,5.795,5.885,5.955,6.07,6.185,6.185,6.28
,2019-01-02,5.65,5.755,5.87,5.96,6.035,6.1,6.18,6.245,6.315,6.315,6.38
,2019-01-03,5.655,5.74,5.805,5.885,5.965,6.045,6.115,6.165,6.23,6.23,6.29
,2019-01-04,5.67,5.78,5.885,5.97,6.075,6.18,6.28,6.365,6.46,6.46,6.555
,2019-01-07,5.66,5.775,5.9,5.98,6.085,6.19,6.3,6.36,6.47,6.47,6.56
,2019-01-08,5.675,5.81,5.915,6.01,6.12,6.22,6.335,6.44,6.505,6.505,6.6
,2019-01-09,5.675,5.83,5.96,6.05,6.135,6.24,6.34,6.455,6.57,6.57,6.66
,2019-01-10,5.685,5.84,5.99,6.08,6.165,6.26,6.365,6.48,6.595,6.595,6.69
,2019-01-11,5.68,5.84,5.975,6.08,6.165,6.26,6.365,6.48,6.575,6.575,6.68
,2019-01-14,5.67,5.835,5.98,6.065,6.145,6.23,6.32,6.425,6.525,6.525,6.625
,2019-01-15,5.67,5.865,6.015,6.1,6.195,6.285,6.38,6.47,6.575,6.575,6.675
,2019-01-16,5.675,5.87,6.02,6.115,6.205,6.29,6.39,6.475,6.575,6.575,6.675
,2019-01-17,5.685,5.89,6.045,6.145,6.245,6.345,6.435,6.525,6.61,6.61,6.71
,2019-01-18,5.7,5.905,6.08,6.185,6.3,6.38,6.48,6.57,6.665,6.665,6.765
,2019-01-21,5.7,5.905,6.08,6.185,6.3,6.38,6.48,6.57,6.665,6.665,6.765
,2019-01-22,5.69,5.89,6.045,6.15,6.24,6.34,6.435,6.52,6.61,6.61,6.705
,2019-01-23,5.68,5.885,6.045,6.16,6.25,6.355,6.45,6.54,6.625,6.625,6.725
,2019-01-24,5.68,5.855,6.015,6.125,6.22,6.325,6.44,6.535,6.625,6.625,6.73
,2019-01-25,5.685,5.87,6.055,6.15,6.27,6.37,6.485,6.58,6.67,6.67,6.78
,2019-01-28,5.69,5.855,6.025,6.09,6.16,6.285,6.45,6.555,6.645,6.645,6.755
,2019-01-29,5.675,5.845,5.99,6.045,6.15,6.275,6.365,6.465,6.56,6.56,6.665
,2019-01-30,5.68,5.84,5.98,6.105,6.205,6.31,6.415,6.515,6.615,6.615,6.725
,2019-01-31,5.68,5.86,5.99,6.08,6.2,6.3,6.4,6.5,6.6,6.6,6.695
